	Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	feminicidio_case	country	region	lat	lon	district	cont_mad_azo	geometry
236	9112	6066f3367542fb0dd7f9d0a4	6066efdd602993808cbd283e	6064cb3ac6f11f34e1f402a9	IAH-20170325180200-00111-p84.arquivo.pt	6b50a0bcfebb58c697ffb6cba340666d	https://arquivo.pt/noFrame/replay/20170325181217/http://www.cmjornal.pt/portugal/detalhe/alerta-cm-homem-mata-mulher-a-facada-em-ovar		Homem mata mulher à facada em Esmoriz	[]	"Um homem com 50 anos assassinou a mulher à facada, este sábado, em Esmoriz, Ovar.    A vítima tinha 51 anos e foi morta num quadro de violência doméstica.  Homem mata mulher à facada em Esmoriz      O comandante dos bombeiros de Esmoriz, Artur Ferreira, acrescentou que a vítima apresentava ""ferimentos nas costas e no abdómen"" que levam a crer que a agressão foi feita com uma faca.  Depois de cometer o crime, o homicida terá chamado os bombeiros, que, por sua vez, alertaram as autoridades.          O homem entregou-se voluntariamente às autoridades e foi, no entretanto, detido. Os bombeiros ainda tentaram fazer manobras de reanimação, mas a vítima acabou por falecer.O homem entregou-se voluntariamente às autoridades e foi, no entretanto, detido. Em atualização      O que achou desta notícia?        92.2% Muito insatisfeito  92.2% 2%  2% 1.9%  1.9% 1%  1% 2.9% Muito satisfeito"	correio_manha	7	2017-03-25 18:12:17	False	True	False	False	True	True	True	1	Portugal	Baixo Vouga	40.8594819	-8.6252174	AVEIRO	continental	POINT (-8.6252174 40.8594819)
327	9102	6066f3367542fb0dd7f9d08d	6066efdd602993808cbd2827	6065baf7c6f11f34e1f4b011	IAH-20170327174402-00078-p84.arquivo.pt	29539b4971fcf30dda45b806358817db	https://arquivo.pt/noFrame/replay/20170327182924/http://www.jn.pt/justica/interior/homem-que-matou-a-mulher-em-esmoriz-fica-em-prisao-preventiva-5752424.html	2017-03-27 16:24:00	Homem que matou a mulher em Esmoriz fica em prisão preventiva	['Global Media Group']	"Hoje às 16:24, atualizado às 16:59 Facebook  Twitter  Partilhar  O homem suspeito de ter esfaqueado mortalmente a mulher no passado sábado em Esmoriz, Ovar, ficou esta segunda-feira em prisão preventiva.  O suspeito, de 51 anos, que foi detido em flagrante delito após o crime, foi presente esta segunda-feira a primeiro interrogatório judicial, tendo-lhe sido aplicada a medida de coação mais gravosa.  ""Realizado o interrogatório, o tribunal considerou fortemente indiciada a prática pelo arguido de crime de homicídio qualificado"", disse a mesma fonte.  A decisão do juiz de instrução criminal foi justificada por ""entender existir perigo de fuga e ainda perigo de perturbação grave da ordem e tranquilidades públicas"".  Em declarações aos jornalistas, as advogadas Teresa Azevedo e Ana Márcia Azevedo, que representam o arguido disseram que o alegado homicida não prestou declarações durante o interrogatório.  ""O arguido manteve-se em silêncio. É um direito que lhe assiste. Vamos ficar a aguardar os ulteriores termos do processo. O arguido está calmo, está emocionado. Falou com o filho, depois de saber a medida de coação"", referiu a advogada Teresa Azevedo.  A causídica negou ainda a existência de um historial de violência doméstica na família.  ""Violência doméstica nunca existiu. Isso é falso"", disse Teresa Azevedo, adiantando que o que aconteceu foi um episódio isolado.  O crime ocorreu no passado sábado, na residência do casal, em Esmoriz, Ovar.  O arguido terá esfaqueado mortalmente a esposa, de 51 anos, num quadro de violência doméstica.  A GNR chegou ao local poucos minutos após a ocorrência dos factos, tendo detido em flagrante delito o seu autor.  A investigação passou para a Polícia Judiciária (PJ), por a situação configurar a prática de um crime de homicídio.  ""Após a realização das necessárias diligências de investigação foi possível apurar que as agressões com arma branca, que foi posteriormente apreendida, atingiram partes vitais do corpo da vítima, tendo provocado a morte da mesma, apesar da pronta assistência médica de emergência que se deslocou ao local"", refere a PJ em comunicado hoje divulgado.  De acordo com o comandante dos Bombeiros de Esmoriz, a corporação foi alertada para a situação pelas 14:50, através de um telefonema que dava conta de uma agressão relacionada com violência doméstica.  ""Quando chegámos ao local, foi o suposto agressor, o marido, que abriu a porta. A vítima estava em paragem cardiorrespiratória. Iniciámos manobras para reverter a situação, mas não conseguimos. O agressor esteve sempre pacífico até à chegada das autoridades, altura em que foi detido"", acrescentou."	jornal_noticias	11	2017-03-27 18:29:24	False	True	False	False	True	True	True	1	Portugal	Baixo Vouga	40.8594819	-8.6252174	AVEIRO	continental	POINT (-8.6252174 40.8594819)
642	9038	6066f3367542fb0dd7f9d02d	6066efdd602993808cbd27c7	60657913c6f11f34e1f47f89	IAH-20170408052940-00803-p84.arquivo.pt	d8b22c9629758644c04a56428c114697	https://arquivo.pt/noFrame/replay/20170408063401/http://www.cmjornal.pt/portugal/detalhe/dois-corpos-encontrados-em-predio-na-picheleira-lisboa?ref=Cidades_BlocoFimPagina		PJ suspeita que homem matou mulher e suicidou-se em Lisboa	[]	newsletter Diária  Resumo das principais notícias do dia, de Portugal e do Mundo.  (Enviada diariamente, às 9h e às 18h)	correio_manha	11	2017-04-08 06:34:01	False	False	False	False	True	True	True	1	Portugal	Lezíria do Tejo	39.07048745	-8.851992017683871	LISBOA	continental	POINT (-8.851992017683871 39.07048745)
736	9033	6066f3367542fb0dd7f9d028	6066efdd602993808cbd27c2	6065dff3c6f11f34e1f4c311	IAH-20170408235709-00535-p84.arquivo.pt	cca1160c4b6d03048a15273f45433b3e	https://arquivo.pt/noFrame/replay/20170409030629/http://www.dn.pt/sociedade/interior/taxista-que-matou-uma-mulher-condenado-a-16-anos-de-prisao-5776302.html	2017-04-06 15:31:00	Taxista que matou uma mulher condenado a 16 anos de prisão	['Global Media Group', 'Global Imagens']	"Pub  Homem de 54 anos foi condenado por matar a dona do restaurante vizinho, em Tarouca  O Tribunal de Viseu condenou hoje a 16 anos de cadeia um taxista de Tarouca que estava acusado de matar uma mulher a tiro em outubro de 2015, por divergências relacionadas com estabelecimentos de restauração que ambos exploravam.  Benjamim Santos foi condenado a 14 anos de cadeia pelo crime de homicídio simples e a cinco anos de cadeia pela tentativa de homicídio simples, tendo-lhe sido atribuídos 16 anos de prisão em cúmulo jurídico.  Durante a leitura do acórdão, que decorreu durante a manhã, o tribunal de Viseu condenou ainda o taxista de Tarouca ao pagamento de 7.500 euros à vítima da tentativa de homicídio e 50 mil euros à filha da vítima de homicídio.  Benjamim Santos, de 54 anos, que era também taxista, estava acusado de dois crimes de homicídio qualificado, um consumado e outro na forma tentada.  Segundo a acusação, Benjamim Santos disparou contra Leonilde Almeida, que acabou por falecer, e o ex-companheiro desta, José Delmar.  O caso remonta a outubro de 2015, tendo tido origem em divergências relacionadas com estabelecimentos de restauração que ambos exploravam, situados lado a lado, em Tarouca.  À Lusa, o advogado de defesa, Pedro Proença, realçou que o tribunal acabou por entender que tanto o homicídio como a tentativa de homicídio foram considerados crimes sem qualificação, indo de encontro ao que sempre defenderam.  ""Vou analisar o acórdão, mas penso que foi bom e a nossa batalha nesse aspeto foi conseguida. O que estávamos preocupados era com o facto de ele ser acusado de homicídio qualificado e tentativa de homicídio qualificado"", concluiu."	diario_noticias	11	2017-04-09 03:06:29	False	False	False	False	True	True	True	1	Portugal	Viseu Dão-Lafões	40.6574713	-7.913866400000001	VISEU	continental	POINT (-7.913866400000001 40.6574713)
455	9032	6066f3367542fb0dd7f9d027	6066efdd602993808cbd27c1	60651dc4c6f11f34e1f44785	IAH-20170409004117-00562-p84.arquivo.pt	af20aeb94c44e4409e9eaf6e0c2cd2b5	https://arquivo.pt/noFrame/replay/20170409042325/http://www.cmjornal.pt/exclusivos/detalhe/mata-companheira-antes-de-ser-internado?act=0&est=Aberto		Mata companheira antes de ser internado	[]	newsletter Diária  Resumo das principais notícias do dia, de Portugal e do Mundo.  (Enviada diariamente, às 9h e às 18h)	correio_manha	6	2017-04-09 04:23:25	False	False	False	False	True	True	True	1	Portugal	Médio Tejo	39.433224200000005	-8.567392135367744	SANTARÉM	continental	POINT (-8.567392135367744 39.43322420000001)
9	9025	6066f3367542fb0dd7f9d01e	6066efdd602993808cbd27b8	6065f221c6f11f34e1f4cc42	IAH-20170410035643-00689-p84.arquivo.pt	2de70de67709885f8c550317374c64f2	https://arquivo.pt/noFrame/replay/20170410040923/http://www.dn.pt/sociedade/interior/doze-anos-de-prisao-para-homem-que-matou-sogra-a-paulada-5769723.html	2017-04-04 13:16:00	12 anos de prisão para homem que matou sogra à paulada por engano	['Global Media Group', 'Global Imagens']	"Pub  O coletivo de juízes deu como provado que o arguido teve intenção de matar mas que se enganou no alvo, já que pensaria que estava a agredir o alegado amante da sua ex-companheira.  O Tribunal de Guimarães condenou hoje a 12 anos de prisão o homem que em fevereiro de 2016 matou a sogra à paulada em Fontarcada, Póvoa de Lanhoso.  O coletivo de juízes deu como provado que o arguido teve intenção de matar mas que se enganou no alvo, já que pensaria que estava a agredir o alegado amante da sua ex-companheira.  Na altura dos factos, a vítima, de 87 anos, estava deitada na cama, completamente coberta e a casa estava totalmente às escuras.  O arguido estava acusado de homicídio qualificado, mas o tribunal condenou-o por homicídio simples, considerando que não houve premeditação e que não agiu por motivo fútil.  Para o tribunal, na origem do crime estiveram os ciúmes do arguido.  No entanto, o tribunal deu como provado que o arguido desferiu vários golpes violentos na cabeça da vítima, pelo que daquela agressão resultaria sempre a morte, mesmo que em causa não estivesse uma pessoa de 87 anos.  Os factos remontam a 18 de fevereiro de 2016, quando o arguido foi a casa da ex-companheira e se apercebeu de um ""vulto"" numa das camas.  Suspeitando que seria o amante da sua ex-companheira, desferiu várias pauladas na cabeça, ""com violência"".  Em tribunal, o arguido negou a intenção de matar.  O homem estava também acusado de detenção de arma proibida, por ter utilizado um pau de 79 centímetros de comprimento que teria metido na mala do carro expressamente para o efeito.  No entanto, o tribunal absolveu-o deste crime, por considerar que o pau foi apanhado mesmo à porta da casa onde se registaram os factos.  O arguido terá ainda de pagar 80 mil euros de indemnização à família da vítima."	diario_noticias	13	2017-04-10 04:09:23	False	True	False	False	True	True	True	1	Portugal	Ave	41.5759516	-8.2699521	BRAGA	continental	POINT (-8.269952099999999 41.5759516)
263	9009	6066f3367542fb0dd7f9cfd4	6066efdd602993808cbd276e	6065b85bc6f11f34e1f4add1	IAH-20170411232312-00450-p84.arquivo.pt	4f8aca70d57dcfc312ad3a1729ddd2eb	https://arquivo.pt/noFrame/replay/20170412001830/http://www.cmjornal.pt/mundo/detalhe/corpos-ensanguentados-encontrados-em-apartamento-em-copenhaga?ref=Portugal_BlocoTopoPagina&act=0&est=Aberto		Homem mata mulher e os três filhos em Copenhaga	[]	newsletter Diária  Resumo das principais notícias do dia, de Portugal e do Mundo.  (Enviada diariamente, às 9h e às 18h)	correio_manha	9	2017-04-12 00:18:30	False	False	False	False	True	True	True	1	Portugal	Médio Tejo	39.433224200000005	-8.567392135367744	SANTARÉM	continental	POINT (-8.567392135367744 39.43322420000001)
482	8974	6066f3367542fb0dd7f9cfa9	6066efdd602993808cbd2743	6064cb37c6f11f34e1f402a3	IAH-20170416005416-00597-p84.arquivo.pt	2768186db12629781a4e55f464b6a3ef	https://arquivo.pt/noFrame/replay/20170416034549/http://www.cmjornal.pt/portugal/detalhe/mata-mulher-e-suicida-se-em-lisboa?ref=Exclusivos_BlocoFimPagina&act=0&est=Aberto		Mata mulher por acidente em discussão e suicida-se	[]	newsletter Diária  Resumo das principais notícias do dia, de Portugal e do Mundo.  (Enviada diariamente, às 9h e às 18h)	correio_manha	9	2017-04-16 03:45:49	False	False	False	False	True	True	True	1	Portugal	Médio Tejo	39.433224200000005	-8.567392135367744	SANTARÉM	continental	POINT (-8.567392135367744 39.43322420000001)
253	8951	6066f3367542fb0dd7f9cf89	6066efdd602993808cbd2723	6064cf08c6f11f34e1f40852	IAH-20170418040349-00740-p84.arquivo.pt	7b2a24e71d795cbf0c2d51ea3d691bae	https://arquivo.pt/noFrame/replay/20170418064851/https://sol.sapo.pt/artigo/558408/homem-mata-mulher-durante-discussao-e-suicida-se-em-lisboa		Homem mata mulher durante discussão e suicida-se em Lisboa	['Jornal Sol']	Casal estaria a discutir devido a ciúmes quando o marido baleou acidentalmente a mulher  Um homem terá baleado acidentalmente a mulher no pescoço, durante uma discussão motivada por ciúmes, esta sexta-feira.  A mulher morreu e o marido suicidou-se em seguida, segundo o Correio da Manhã.  O homem teria 55 anos e a mulher 52 e não haveria antecedentes de violência doméstica ou outras queixas junto das autoridades  O incidente ocorreu na Calçada da Tapada, no bairro da Ajuda, em Lisboa.  O alerta foi dado por volta das 21h e quando a PSP se dirigiu ao local encontrou os dois corpos.	sol	10	2017-04-18 06:48:51	False	True	False	False	True	True	True	1	Portugal	Grande Lisboa	38.707750700000005	-9.1365919	LISBOA	continental	POINT (-9.136591900000001 38.70775070000001)
229	8848	6066f3367542fb0dd7f9ceca	6066efdd602993808cbd2664	6064c329c6f11f34e1f3feaf	IAH-20170507222941-00445-p84.arquivo.pt	e8812bce8d301d572a501c888c7247a0	https://arquivo.pt/noFrame/replay/20170507224208/https://www.publico.pt/2017/05/06/sociedade/noticia/homem-mata-exmulher-num-jardim-em-alcacovas-evora-1771228	2017-05-06 00:00:00	Homem mata ex-mulher num jardim em Alcáçovas, Évora	[]	Um homem, de 54 anos, matou neste sábado a ex-mulher, de 51 anos, com recurso a uma arma branca, num jardim em Alcáçovas, no concelho de Viana do Alentejo (Évora), disse à agência Lusa fonte da GNR.  PUB  Fonte do Comando Distrital de Operações de Socorro (CDOS) de Évora indicou, por sua vez à Lusa, que o alerta foi dado às autoridades pelas 14h23.  O suspeito já foi detido pela GNR e vai ser presente na segunda-feira ao tribunal de Évora para primeiro interrogatório judicial e aplicação de eventuais medidas de coacção.  PUB  Foram mobilizados para o local, de acordo com o CDOS, operacionais e veículos dos Bombeiros Voluntários de Viana do Alentejo, uma viatura médica de emergência e reanimação (VMER) e elementos da GNR.  Este caso está a ser investigado pela Polícia Judiciária (PJ).  PUB  PUB	publico	9	2017-05-07 22:42:08	False	False	False	False	True	True	True	1	Portugal	Alentejo Central	38.49257591666667	-7.941275180846772	ÉVORA	continental	POINT (-7.941275180846772 38.49257591666667)
465	8846	6066f3367542fb0dd7f9cec8	6066efdd602993808cbd2662	6064eb58c6f11f34e1f422fb	IAH-20170507223823-00461-p84.arquivo.pt	3772885dc89cc521e7a7f32cd5969305	https://arquivo.pt/noFrame/replay/20170508020754/http://www.cmjornal.pt/portugal/detalhe/alerta-cm-mata-mulher-a-facada-em-jardim-publico-em-viana-do-alentejo-veja-na-cmtv?ref=Cm%20ao%20Minuto_BlocoTopoPagina		Mata mulher à facada em jardim público	[]	"Ela disse-lhe que não queria viver com ele e ele esfaqueou-a  O corpo de uma mulher foi encontrado este sábado no Jardim Público de Alcáçovas, Viana do Alentejo.    A vítima terá sido esfaqueada pelo marido em plena rua. O agressor foi detido pelas autoridades.    Uma fonte próxima da vítima conta ao CM que o casal já estaria separado havendo um historial de agressões contra a mulher. Ao perceber que o casamento estava perdido, o homem partiu para a agressão, num local público.          Testemunhas no local confirmam o cenário de violência. ""Ela estava aqui a beber uma bica com a família quando ele apareceu. Perguntou-lhe se ela queria viver com ele ou não. Ela respondeu que não, que não queria e foi aí que ele a esfaqueou"", garantiu uma das vizinhas da vítima, que assegura que a mulher não teve tempo de reagir.    O corpo da mulher foi, no entretanto, levado de ambulância para a morgue do Hospital de Évora, onde se procederá à autópsia.    A vítima, de nome Maria, tinha 52 anos.Testemunhas no local confirmam o cenário de violência. ""Ela estava aqui a beber uma bica com a família quando ele apareceu. Perguntou-lhe se ela queria viver com ele ou não. Ela respondeu que não, que não queria e foi aí que ele a esfaqueou"", garantiu uma das vizinhas da vítima, que assegura que a mulher não teve tempo de reagir.O corpo da mulher foi, no entretanto, levado de ambulância para a morgue do Hospital de Évora, onde se procederá à autópsia.  O que achou desta notícia?        85% Muito insatisfeito  85% 3.5%  3.5%  0.9%  0.9% 10.6% Muito satisfeito"	correio_manha	7	2017-05-08 02:07:54	False	True	False	False	True	True	True	1	Portugal	Alentejo Central	38.3347679	-8.004397200000001	ÉVORA	continental	POINT (-8.004397200000001 38.3347679)
344	8833	6066f3367542fb0dd7f9ceba	6066efdd602993808cbd2654	60658343c6f11f34e1f48c4a	IAH-20170508170153-00112-p84.arquivo.pt	70120488c93fb2290af8ad3973260e90	https://arquivo.pt/noFrame/replay/20170508181536/http://www.jn.pt/justica/interior/amp/homem-que-matou-mulher-a-facada-num-jardim-fica-em-prisao-preventiva-7622846.html		Homem que matou mulher à facada num jardim fica em prisão preventiva	[]	Alcáçovas Homem que matou mulher à facada num jardim fica em prisão preventiva  Foto Luís Branco/global Imagens  O homem suspeito de ter matado a mulher com uma faca, no jardim público de Alcáçovas, concelho de Viana do Alentejo, Évora, vai aguardar julgamento em prisão preventiva.  A medida de coação mais gravosa foi aplicada esta segunda-feira à tarde pelo Tribunal de Instrução Criminal de Évora, após primeiro interrogatório judicial, tendo o homem sido transportado para o Estabelecimento Prisional de Beja.  As mesmas fontes adiantaram à Lusa que o alegado homicida, que chegou ao tribunal por volta das 10:00 numa viatura da GNR, só foi ouvido à tarde e que o interrogatório demorou cerca de 40 minutos.  O homem de 54 anos, segundo as fontes judiciais e policiais, é suspeito de ter desferido várias facadas em diferentes zonas do corpo da mulher, sobretudo no peito, costas, cara e pescoço.  A mulher de 52 anos, que não resistiu aos ferimentos e acabou por morrer no local, estava separada há várias semanas do suspeito, indicaram as fontes.  De acordo com o Comando Distrital de Operações de Socorro (CDOS) de Évora, o crime ocorreu, no sábado, por volta das 14:20, no jardim público de Alcáçovas.  As operações de socorro mobilizaram operacionais e veículos dos Bombeiros Voluntários de Viana do Alentejo, uma viatura médica de emergência e reanimação (VMER) e elementos da GNR, estando a investigação a cargo da Polícia Judiciária (PJ).	jornal_noticias	12	2017-05-08 18:15:36	False	False	False	False	True	True	True	1	Portugal	Alentejo Central	38.45277105	-7.9568389999999996	ÉVORA	continental	POINT (-7.956839 38.45277105)
675	8831	6066f3367542fb0dd7f9ceb8	6066efdd602993808cbd2652	6065790fc6f11f34e1f47f81	IAH-20170508170153-00048-p84.arquivo.pt	e0662ae7d57e1413eefc058d2487da83	https://arquivo.pt/noFrame/replay/20170508190904/http://www.cmjornal.pt/portugal/detalhe/prisao-preventiva-para-homem-que-matou-mulher-em-jardim-publico?ref=HP_Grupo1		Preventiva para homem que matou mulher em jardim público	[]	"Maria Silvério já estava a esvair-se em sangue na sequência das 30 facadas desferidas pelo marido, mas ainda teve forças para tirar a navalha espetada no coração antes de cair na calçada, em pleno jardim público de Alcáçovas, em Viana do Alentejo.Populares e bombeiros ainda tentaram socorrer a mulher, de 52 anos, durante largos minutos, mas o óbito acabou por ser declarado no local, pelas 14h30 de sábado, pela equipa da VMER de Évora.""Ela estava com a navalha na mão. Tinha bastantes cortes na zona do peito, nas costas e abdómen"", referiu aouma fonte das autoridades.O agressor, Joaquim Ganso, de 54 anos, foi intercetado no jardim por populares que aguardavam um espetáculo de grupos corais. Foi depois detido pela GNR, sem resistência.O homem, pastor e residente num monte onde viveu com a vítima durante mais de duas décadas, não tinha aceitado a separação. Maria Silvério queria o divórcio e, há dois meses, foi para Alcáçovas viver com a mãe e um filho. Nas últimas semanas, segundo familiares, terá sido ameaçada pelo marido, mas a GNR não tem qualquer registo de desentendimentos nem queixas de violência doméstica.No sábado, Joaquim foi ao encontro da mulher que estava a beber café com a mãe e amigas na esplanada de um quiosque. Perguntou-lhe se queria voltar para casa. Maria Silvério respondeu que não. Joaquim Ganso puxou da navalha que trazia escondida numa manga e desferiu cerca de 30 golpes. A mulher ainda andou dois a três metros, mas não resistiu aos ferimentos. Foi nessa altura que os populares imobilizaram o homicida.O crime deixou em choque a população de Alcáçovas. O casal era conhecido na vila alentejana e tido como ""pacato"""	correio_manha	9	2017-05-08 19:09:04	False	True	False	False	True	True	True	1	Portugal	Alentejo Central	38.3347679	-8.004397200000001	ÉVORA	continental	POINT (-8.004397200000001 38.3347679)
300	8798	6066f3367542fb0dd7f9ce75	6066efdd602993808cbd260f	60655a85c6f11f34e1f46ca2	IAH-20170512052258-00921-p84.arquivo.pt	524b1533da1b168edf1adb338f9a2b29	https://arquivo.pt/noFrame/replay/20170512055956/http://www.dn.pt/sociedade/interior/amp/homem-matou-a-tiro-a-mulher-e-tentou-suicidar-se-5675909.html		Homem matou a tiro a mulher e tentou suicidar-se	[]	Homem matou a tiro a mulher e tentou suicidar-se 17 DE FEVEREIRO DE 2017 21:45 Rute Coelho  O crime aconteceu em Arnoso de Santa Eulália, Famalicão, pelas 20.30, na casa onde residia o casal  Um homem assassinou a tiro a mulher, esta noite, na casa da família, em Arnoso de Santa Eulália, Famalicão. O crime terá acontecido pelas 20.30.  Depois de balear a mulher, o alegado homicida terá tentado o suicídio. Foi assistido pelo INEM no local.  Segundo apurou o DN, havia um passado de violência doméstica no casal, que estaria, neste momento, a atravessar uma fase de separação.  A Polícia Judiciária vai investigar o caso.	diario_noticias	10	2017-05-12 05:59:56	False	True	False	False	True	True	True	1	Portugal	Ave	41.43863565	-8.519216900000002	BRAGA	continental	POINT (-8.519216900000002 41.43863565)
271	8476	6066f3367542fb0dd7f9cc99	6066efdd602993808cbd2433	6064cb34c6f11f34e1f4029e	IAH-20170706040605-00864-p84.arquivo.pt	46ad36e556e16456b278a40ba730b94e	https://arquivo.pt/noFrame/replay/20170706045017/http://www.cmjornal.pt/portugal/detalhe/homem-mata-mulher-e-suicida-se-em-penafiel?ref=portugal_destaque		Homem mata mulher e suicida-se em Penafiel	[]	Foi a irmã do homicida que encontrou os dois corpos. A mulher estranhou não ver a cunhada há algum tempo. Reparou que o pão não era retirado da porta há algum tempo e decidiu entrar na casa. Encontrou a mulher já morta e alertou as autoridades. Depois, continuou à procura do irmão e acabou por encontrá-lo, também já morto.O corpo do homem, que tem 50 anos, foi encontrado pelas 18h00 numa zona rural nas imediações da habitação e já foi retirado do local. O homem terá deixado uma carta em casa a dizer que ia matar a mulher e que depois se iria suicidar.O corpo da mulher, de 51 anos, foi encontrado pelo 12h20 desta quarta-feira no interior da residência onde o casal vivia no lugar da Capela. A vítima tinha vários ferimentos graves na cara, disse à Lusa fonte dos bombeiros de Entre-os-Rios.De acordo com várias testemunhas, o casal sofria de alcoolismo e a família vivia num quadro de violência doméstica. A mulher foi vista por várias vezes com hematomas. O casal tem uma filha que está numa instituição e que não vive com os pais há bastante tempo.No local estão GNR das Termas de São Vicente, Bombeiros Voluntários de Entre-os-Rios e Polícia Judiciária do Porto.Em atualização	correio_manha	8	2017-07-06 04:50:17	False	True	False	False	True	True	True	1	Portugal	Tâmega e Sousa	41.136082616666656	-8.291624128425996	PORTO	continental	POINT (-8.291624128425996 41.13608261666666)
283	8463	6066f3367542fb0dd7f9cc89	6066efdd602993808cbd2423	6064c326c6f11f34e1f3fea9	IAH-20170708071859-01161-p84.arquivo.pt	b721af335b1b560e5cb758cb049b0819	https://arquivo.pt/noFrame/replay/20170708081548/https://www.publico.pt/2014/06/01/sociedade/noticia/homem-mata-mulher-por-asfixia-em-santarem-1638278	2014-06-01 00:00:00	Homem mata mulher por asfixia em Santarém	[]	"Um homem matou neste domingo a mulher por asfixia, em Vale de Santarém, tendo sido detido pelas autoridades sem oferecer resistência, disse fonte da GNR.  O casal vivia em união de facto há dez anos, mas só ""há pouco tempo"" mudou a residência para Vale de Santarém, revelou à Lusa fonte da GNR, adiantando que estavam em processo de separação e que a mulher recentemente colocou à venda a residência onde viviam.  PUB  A mulher, de 54 anos, era seis anos mais velha que o companheiro, e ambos têm filhos, mas nenhum filho em comum. O homicídio, por estrangulamento, ocorreu pouco depois das 10h, na freguesia de Vale de Santarém, concelho de Santarém, tendo o homem sido detido sem oferecer resistência.  Segundo o Relatório Anual de Segurança Interna (RASI), o crime de violência doméstica aumentou 2,4% em 2013, ano que se se registaram 40 homicídios conjugais, mais três do que em 2012.  PUB  O RASI adianta que morreram 30 mulheres e 10 homens vítimas de violência doméstica em 2013, ano em que autoridades receberam 22.247 participações contra cônjuges, mais 681 do que no ano anterior.  Os distritos onde se registou o maior número de casos de violência doméstica foram Lisboa (5885), Porto (5142), Setúbal (2380).  O melhor do Público no email Subscreva gratuitamente as newsletters e receba o melhor da actualidade e os trabalhos mais profundos do Público. Subscrever ×  Com mais de mil casos registados constam ainda os distritos de Braga (1877), Aveiro (1668), Faro (1271) e Coimbra (1.130).  Dados divulgados na sexta-feira pelo Ministério Público do distrito judicial de Lisboa referem que foram registados no primeiro trimestre deste ano 2.256 casos de violência doméstica, uma diminuição de 7,5% em relação ao período homólogo de 2013.  Em Dezembro de 2013 estavam detidos 427 reclusos pelo crime de violência doméstica, mais 189 face a 2011, e havia 210 agressores com pulseira electrónica, contra 51 em 2011.  PUB  PUB"	publico	7	2017-07-08 08:15:48	False	True	False	False	True	True	True	1	Portugal	Pinhal Litoral	39.71217457272728	-8.703670429338844	LEIRIA	continental	POINT (-8.703670429338844 39.71217457272728)
582	8447	6066f3367542fb0dd7f9cc73	6066efdd602993808cbd240d	6064a181c6f11f34e1f3e80e	IAH-20170711195417-00302-p84.arquivo.pt	41149f7af75362fc77ef76c06af0f78b	https://arquivo.pt/noFrame/replay/20170711202130/http://www.cmjornal.pt/multimedia/videos/detalhe/20170710_1120_mulher-assassinada-pelo-marido-em-ponte-de-lima?ref=HP_Multimedia&act=0&est=Aberto		Mulher assassinada pelo marido em Ponte de Lima	[]	Copyright © 2017. Todos os direitos reservados. É expressamente proíbida a reprodução na totalidade ou em parte, em qualquer tipo de suporte, sem prévia permissão por escrito da Cofina Media S.A. - Grupo Cofina. Consulte as condições legais de utilização.	correio_manha	8	2017-07-11 20:21:30	False	False	False	False	True	True	True	1	Portugal	Alto Minho	41.7675021	-8.5830992	VIANA DO CASTELO	continental	POINT (-8.583099199999999 41.7675021)
